chr_name	start	end	val	color	gene
chr1	12977512	12980233	1	lightgray	PRAMEF7
chr1	12998504	13002348	1	lightgray	PRAMEF6
chr1	13035548	13038381	1	lightgray	PRAMEF18
chr1	13167193	13167193	1	lightgray	PRAMEF34P
chr1	13182990	13183872	1	lightgray	HNRNPCL2
chr1	13199727	13199727	1	lightgray	PRAMEF36P
chr1	13216687	13219584	1	lightgray	PRAMEF26
chr1	13364890	13368733	1	lightgray	PRAMEF5
chr1	13411550	13414482	1	lightgray	PRAMEF33
chr1	13424002	13427859	1	lightgray	PRAMEF27
chr1	13448049	13450836	1	lightgray	PRAMEF13
chr1	13607766	13610487	1	lightgray	PRAMEF8
chr1	13644799	13648656	1	lightgray	PRAMEF15
chr1	13668904	13671691	1	lightgray	PRAMEF14
chr1	13695524	13698358	1	lightgray	PRAMEF19
chr1	13716117	13718962	1	lightgray	PRAMEF17
chr1	13742811	13747733	1	lightgray	PRAMEF20
chr1	13802313	13840088	1	lightgray	LRRC38
chr1	13910300	13942406	1	lightgray	PDPN
chr1	13910528	13942406	1	lightgray	PDPN
chr1	13933726	13942406	1	lightgray	PDPN
chr1	13933726	13942406	1	lightgray	PDPN
chr1	13933726	13942406	1	lightgray	PDPN
chr1	14042100	14113022	1	lightgray	PRDM2
chr1	14042100	14143042	1	lightgray	PRDM2
chr1	14042100	14143042	1	lightgray	PRDM2
chr1	14042100	14149679	1	lightgray	PRDM2
chr1	14099664	14113022	1	lightgray	PRDM2
chr1	14099664	14113022	1	lightgray	PRDM2
chr1	14099664	14143042	1	lightgray	PRDM2
chr1	14746469	14746469	1	lightgray	KAZN-AS1
chr1	14925493	15392142	1	lightgray	KAZN
chr1	14925493	15392293	1	lightgray	KAZN
chr1	14925493	15441131	1	lightgray	KAZN
chr1	15250860	15392293	1	lightgray	KAZN
chr1	15251047	15392293	1	lightgray	KAZN
chr1	15256199	15392293	1	lightgray	KAZN
chr1	15287235	15392293	1	lightgray	KAZN
chr1	15287235	15392293	1	lightgray	KAZN
chr1	15478960	15478960	1	lightgray	TMEM51-AS1
chr1	15498120	15498120	1	lightgray	TMEM51-AS2
chr1	15498120	15498120	1	lightgray	TMEM51-AS2
chr1	15541583	15545889	1	lightgray	TMEM51
chr1	15541583	15546239	1	lightgray	TMEM51
chr1	15541583	15546239	1	lightgray	TMEM51
chr1	15541583	15546239	1	lightgray	TMEM51
chr1	15541583	15546239	1	lightgray	TMEM51
chr1	15546974	15546974	1	lightgray	TMEM51
chr1	15578280	15723909	1	lightgray	FHAD1
chr1	15578280	15723909	1	lightgray	FHAD1
chr1	15670379	15670379	1	lightgray	FHAD1-AS1
chr1	15670379	15670379	1	lightgray	FHAD1-AS1
chr1	15736467	15755220	1	lightgray	EFHD2
chr1	15764960	15773084	1	lightgray	CTRC
chr1	15783248	15798502	1	lightgray	CELA2A
chr1	15802620	15817807	1	lightgray	CELA2B
chr1	15819437	15844773	1	lightgray	CASP9
chr1	15819437	15850695	1	lightgray	CASP9
chr1	15819437	15850695	1	lightgray	CASP9
chr1	15850710	15850710	1	lightgray	CASP9
chr1	15850710	15850710	1	lightgray	CASP9
chr1	15855600	15894672	1	lightgray	DNAJC16
chr1	15868799	15868799	1	lightgray	SCARNA21B
chr1	15874836	15894672	1	lightgray	DNAJC16
chr1	15898228	15898228	1	lightgray	DNAJC16
chr1	15900145	15911462	1	lightgray	AGMAT
chr1	15944165	15983128	1	lightgray	DDI2
chr1	15986363	15988217	1	lightgray	RSC1A1
chr1	16011053	16060429	1	lightgray	PLEKHM2
chr1	16062980	16065901	1	lightgray	SLC25A34
chr1	16069054	16074127	1	lightgray	TMEM82
chr1	16076385	16076385	1	lightgray	SLC25A34-AS1
chr1	16091478	16101526	1	lightgray	FBLIM1
chr1	16091478	16111156	1	lightgray	FBLIM1
chr1	16091478	16111156	1	lightgray	FBLIM1
chr1	16091478	16111156	1	lightgray	FBLIM1
chr1	16133868	16134144	1	lightgray	UQCRHL
chr1	16174562	16265922	1	lightgray	SPEN
chr1	16174642	16174642	1	lightgray	SPEN-AS1
chr1	16268463	16273555	1	lightgray	ZBTB17
chr1	16268463	16273595	1	lightgray	ZBTB17
chr1	16268463	16273595	1	lightgray	ZBTB17
chr1	16268463	16274990	1	lightgray	ZBTB17
chr1	16268463	16274990	1	lightgray	ZBTB17
chr1	16268463	16274990	1	lightgray	ZBTB17
chr1	16330798	16332841	1	lightgray	SRARP
chr1	16342074	16344458	1	lightgray	HSPB7
chr1	16342074	16344458	1	lightgray	HSPB7
chr1	16342074	16344458	1	lightgray	HSPB7
chr1	16342074	16344458	1	lightgray	HSPB7
chr1	16342074	16344458	1	lightgray	HSPB7
chr1	16342074	16344458	1	lightgray	HSPB7
chr1	16342074	16344458	1	lightgray	HSPB7
chr1	16342074	16345964	1	lightgray	HSPB7
chr1	16349114	16360153	1	lightgray	CLCNKA
chr1	16349114	16360153	1	lightgray	CLCNKA
chr1	16349114	16360153	1	lightgray	CLCNKA
chr1	16370987	16383411	1	lightgray	CLCNKB
chr1	16375466	16383411	1	lightgray	CLCNKB
chr1	16384931	16399937	1	lightgray	FAM131C
chr1	16451709	16475533	1	lightgray	EPHA2
chr1	16451709	16482427	1	lightgray	EPHA2
chr1	16525081	16535549	1	lightgray	ARHGEF19
chr1	16558542	16563237	1	lightgray	CPLANE2
chr1	16577164	16641913	1	lightgray	FBXO42
chr1	16693752	16721635	1	lightgray	SZRD1
chr1	16693752	16721635	1	lightgray	SZRD1
chr1	16724640	16724640	1	lightgray	SZRD1
chr1	16724640	16724640	1	lightgray	SZRD1
chr1	16724640	16724640	1	lightgray	SZRD1
chr1	16724640	16724640	1	lightgray	SZRD1
chr1	16725259	16737347	1	lightgray	SPATA21
chr1	16725259	16757866	1	lightgray	SPATA21
chr1	16763919	16763919	1	lightgray	SPATA21
chr1	16767256	16785385	1	lightgray	NECAP2
chr1	16767256	16785385	1	lightgray	NECAP2
chr1	16767256	16785491	1	lightgray	NECAP2
chr1	16794976	16794976	1	lightgray	LINC01772
chr1	16794976	16794976	1	lightgray	LINC01772
chr1	16819196	16819196	1	lightgray	CROCCP3
chr1	16840780	16840780	1	lightgray	RNU1-1
chr1	16862147	16862147	1	lightgray	LINC01783
chr1	16890437	16918516	1	lightgray	NBPF1
chr1	16957401	16957401	1	lightgray	CROCCP2
chr1	16976915	16976915	1	lightgray	MST1P2
chr1	16993443	16993443	1	lightgray	RNU1-3
chr1	17046652	17046652	1	lightgray	ESPNP
chr1	17067174	17067174	1	lightgray	RNU1-4
chr1	17090975	17090975	1	lightgray	MST1L
chr1	17185516	17185516	1	lightgray	MIR3675
chr1	17200591	17200591	1	lightgray	LOC112267871
chr1	17200591	17200591	1	lightgray	LOC112267871
chr1	17215973	17215973	1	lightgray	LOC105376805
chr1	17215973	17215973	1	lightgray	LOC105376805
chr1	17216161	17216161	1	lightgray	LOC105376805
chr1	17216161	17216161	1	lightgray	LOC105376805
chr1	17222638	17222638	1	lightgray	RNU1-2
chr1	17248513	17298941	1	lightgray	CROCC
chr1	17301414	17304768	1	lightgray	MFAP2
chr1	17301414	17304768	1	lightgray	MFAP2
chr1	17301414	17304768	1	lightgray	MFAP2
chr1	17301414	17304768	1	lightgray	MFAP2
chr1	17312479	17338233	1	lightgray	ATP13A2
chr1	17312715	17338233	1	lightgray	ATP13A2
chr1	17312715	17338233	1	lightgray	ATP13A2
chr1	17345375	17380514	1	lightgray	SDHB
chr1	17395538	17445866	1	lightgray	PADI2
chr1	17522882	17522882	1	lightgray	LINC02783
chr1	17531712	17570738	1	lightgray	PADI1
chr1	17575632	17609574	1	lightgray	PADI3
chr1	17604470	17604470	1	lightgray	MIR3972
chr1	17634717	17690250	1	lightgray	PADI4
chr1	17698740	17727934	1	lightgray	PADI6
chr1	17733878	17733878	1	lightgray	RCC2-AS1
chr1	17735585	17765010	1	lightgray	RCC2
chr1	17735585	17765010	1	lightgray	RCC2
chr1	17907090	18023875	1	lightgray	ARHGEF10L
chr1	17907090	18023875	1	lightgray	ARHGEF10L
chr1	17907090	18023875	1	lightgray	ARHGEF10L
chr1	17944848	18023875	1	lightgray	ARHGEF10L
chr1	17944848	18023875	1	lightgray	ARHGEF10L
chr1	18024364	18024364	1	lightgray	ARHGEF10L
chr1	18024364	18024364	1	lightgray	ARHGEF10L
chr1	18149503	18153014	1	lightgray	ACTL8
chr1	18400906	18400906	1	lightgray	LINC01654
chr1	18434622	18704820	1	lightgray	IGSF21
chr1	18807475	18809809	1	lightgray	KLHDC7A
chr1	18958097	19062533	1	lightgray	PAX7
chr1	18958097	19062533	1	lightgray	PAX7
chr1	18958097	19071423	1	lightgray	PAX7
chr1	19166092	19186154	1	lightgray	TAS1R2
chr1	19199338	19215924	1	lightgray	ALDH4A1
chr1	19199338	19229017	1	lightgray	ALDH4A1
chr1	19199338	19229017	1	lightgray	ALDH4A1
chr1	19199338	19229017	1	lightgray	ALDH4A1
chr1	19209769	19209769	1	lightgray	MIR4695
chr1	19223642	19223642	1	lightgray	MIR1290
chr1	19235054	19282826	1	lightgray	IFFO2
chr1	19401325	19536742	1	lightgray	UBR4
chr1	19545796	19578003	1	lightgray	EMC1
chr1	19545796	19578003	1	lightgray	EMC1
chr1	19545796	19578003	1	lightgray	EMC1
chr1	19545796	19578003	1	lightgray	EMC1
chr1	19545796	19578003	1	lightgray	EMC1
chr1	19545796	19578003	1	lightgray	EMC1
chr1	19556657	19556657	1	lightgray	EMC1-AS1
chr1	19567198	19567198	1	lightgray	EMC1-AS1
chr1	19578329	19585324	1	lightgray	MRTO4
chr1	19600616	19600616	1	lightgray	AKR7L
chr1	19600616	19600616	1	lightgray	AKR7L
chr1	19609224	19615203	1	lightgray	AKR7A3
chr1	19622230	19622230	1	lightgray	LOC100506730
chr1	19630718	19638618	1	lightgray	AKR7A2
chr1	19630718	19638618	1	lightgray	AKR7A2
chr1	19644171	19655137	1	lightgray	SLC66A1
chr1	19644171	19655137	1	lightgray	SLC66A1
chr1	19651157	19655137	1	lightgray	SLC66A1
chr1	19652027	19655137	1	lightgray	SLC66A1
chr1	19658922	19658922	1	lightgray	SLC66A1
chr1	19666023	19810773	1	lightgray	CAPZB
chr1	19666023	19811932	1	lightgray	CAPZB
chr1	19666060	19775408	1	lightgray	CAPZB
chr1	19669255	19811932	1	lightgray	CAPZB
chr1	19700939	19811932	1	lightgray	CAPZB
chr1	19923326	19923326	1	lightgray	MICOS10-DT
chr1	19923539	19952086	1	lightgray	MICOS10
chr1	19923539	19952895	1	lightgray	MICOS10
chr1	19923539	19952895	1	lightgray	MICOS10
chr1	19927442	19983622	1	lightgray	MICOS10-NBL1
chr1	19935138	19935138	1	lightgray	RPS14P3
chr1	19956314	19956314	1	lightgray	MICOS10
chr1	19956314	19956314	1	lightgray	MICOS10
chr1	19969805	19983622	1	lightgray	NBL1
chr1	19972444	19983622	1	lightgray	NBL1
chr1	19981523	19983622	1	lightgray	MICOS10-NBL1
chr1	19981523	19983622	1	lightgray	NBL1
chr1	19981523	19983622	1	lightgray	NBL1
chr1	19981523	19983622	1	lightgray	NBL1
chr1	19981523	19983622	1	lightgray	NBL1
chr1	19981523	19983622	1	lightgray	NBL1
chr1	19981523	19983622	1	lightgray	NBL1
chr1	19992246	20005861	1	lightgray	HTR6
chr1	20009532	20107251	1	lightgray	TMCO4
chr1	20009532	20107251	1	lightgray	TMCO4
chr1	20009532	20107251	1	lightgray	TMCO4
chr1	20009532	20107251	1	lightgray	TMCO4
chr1	20071956	20107251	1	lightgray	TMCO4
chr1	20140910	20141594	1	lightgray	RNF186
chr1	20209006	20234239	1	lightgray	OTUD3
chr1	20246799	20250052	1	lightgray	PLA2G2E
chr1	20302193	20305266	1	lightgray	PLA2G2A
chr1	20302193	20305266	1	lightgray	PLA2G2A
chr1	20302193	20305266	1	lightgray	PLA2G2A
chr1	20302193	20305266	1	lightgray	PLA2G2A
chr1	20302193	20305266	1	lightgray	PLA2G2A
chr1	20411323	20417185	1	lightgray	PLA2G5
chr1	20440606	20445991	1	lightgray	PLA2G2D
chr1	20440748	20445991	1	lightgray	PLA2G2D
chr1	20465920	20474894	1	lightgray	PLA2G2F
chr1	20466671	20474894	1	lightgray	PLA2G2F
chr1	20487061	20487061	1	lightgray	LOC117779438
chr1	20487061	20487061	1	lightgray	LOC117779438
chr1	20489752	20503856	1	lightgray	PLA2G2C
chr1	20490483	20503856	1	lightgray	PLA2G2C
chr1	20513011	20513011	1	lightgray	PLA2G2C
chr1	20517054	20517897	1	lightgray	UBXN10
chr1	20571148	20571148	1	lightgray	LINC01757
chr1	20637094	20680756	1	lightgray	VWA5B1
chr1	20639448	20680756	1	lightgray	VWA5B1
chr1	20755287	20755287	1	lightgray	LINC01141
chr1	20810141	20811872	1	lightgray	CAMK2N1
chr1	20827182	20834517	1	lightgray	MUL1
chr1	20879466	20880456	1	lightgray	FAM43B
chr1	20915622	20945061	1	lightgray	CDA
chr1	20960041	20977184	1	lightgray	PINK1
chr1	20960281	20960281	1	lightgray	MIR6084
chr1	20978686	20978686	1	lightgray	PINK1-AS
chr1	20978871	20987843	1	lightgray	DDOST
chr1	20991076	21042063	1	lightgray	KIF17
chr1	20991076	21044199	1	lightgray	KIF17
chr1	20991076	21044199	1	lightgray	KIF17
chr1	21048284	21052550	1	lightgray	SH2D5
chr1	21048284	21054537	1	lightgray	SH2D5
chr1	21071289	21106386	1	lightgray	HP1BP3
chr1	21071289	21106386	1	lightgray	HP1BP3
chr1	21071289	21106386	1	lightgray	HP1BP3
chr1	21071289	21106386	1	lightgray	HP1BP3
chr1	21071289	21106386	1	lightgray	HP1BP3
chr1	21071289	21106386	1	lightgray	HP1BP3
chr1	21071289	21106933	1	lightgray	HP1BP3
chr1	21071289	21106933	1	lightgray	HP1BP3
chr1	21071289	21106933	1	lightgray	HP1BP3
chr1	21071289	21106933	1	lightgray	HP1BP3
chr1	21071289	21106933	1	lightgray	HP1BP3
chr1	21071289	21106933	1	lightgray	HP1BP3
chr1	21071289	21106933	1	lightgray	HP1BP3
chr1	21081843	21106386	1	lightgray	HP1BP3
chr1	21081843	21106933	1	lightgray	HP1BP3
chr1	21081843	21106933	1	lightgray	HP1BP3
chr1	21113800	21113800	1	lightgray	HP1BP3
chr1	21113800	21113800	1	lightgray	HP1BP3
chr1	21133811	21307606	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21133811	21329235	1	lightgray	EIF4G3
chr1	21267868	21329235	1	lightgray	EIF4G3
chr1	21267868	21329235	1	lightgray	EIF4G3
chr1	21314925	21314925	1	lightgray	MIR1256
chr1	21546447	21605927	1	lightgray	ECE1
chr1	21546447	21616691	1	lightgray	ECE1
chr1	21546447	21616907	1	lightgray	ECE1
chr1	21546447	21671871	1	lightgray	ECE1
chr1	21626362	21626362	1	lightgray	ECE1-AS1
chr1	21771579	21809879	1	lightgray	NBPF3
chr1	21771579	21809879	1	lightgray	NBPF3
chr1	21771579	21809879	1	lightgray	NBPF3
chr1	21795215	21809879	1	lightgray	NBPF3
chr1	21795215	21809879	1	lightgray	NBPF3
chr1	21795215	21809879	1	lightgray	NBPF3
chr1	21795215	21809879	1	lightgray	NBPF3
chr1	21795215	21809879	1	lightgray	NBPF3
chr1	21795215	21809879	1	lightgray	NBPF3
chr1	21795215	21809879	1	lightgray	NBPF3
chr1	21811393	21811393	1	lightgray	NBPF3
chr1	21880574	21904141	1	lightgray	ALPL
chr1	21880574	21904141	1	lightgray	ALPL
chr1	21880574	21904141	1	lightgray	ALPL
chr1	21880574	21904141	1	lightgray	ALPL
chr1	21887172	21904141	1	lightgray	ALPL
chr1	21887222	21904141	1	lightgray	ALPL
chr1	21923466	21946525	1	lightgray	RAP1GAP
chr1	21923466	21946525	1	lightgray	RAP1GAP
chr1	21923466	21946525	1	lightgray	RAP1GAP
chr1	21923466	21946525	1	lightgray	RAP1GAP
chr1	21923466	21946525	1	lightgray	RAP1GAP
chr1	21923466	21946525	1	lightgray	RAP1GAP
chr1	21923466	21946525	1	lightgray	RAP1GAP
chr1	21923466	21946525	1	lightgray	RAP1GAP
chr1	21923466	21978315	1	lightgray	RAP1GAP
chr1	21923753	21946525	1	lightgray	RAP1GAP
chr1	21924212	21940129	1	lightgray	RAP1GAP
chr1	21924212	21940129	1	lightgray	RAP1GAP
chr1	21924212	21940129	1	lightgray	RAP1GAP
chr1	21924212	21940129	1	lightgray	RAP1GAP
chr1	21924212	21945556	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21946525	1	lightgray	RAP1GAP
chr1	21924212	21978315	1	lightgray	RAP1GAP
chr1	21924212	21978315	1	lightgray	RAP1GAP
chr1	21924212	21978315	1	lightgray	RAP1GAP
chr1	21924212	21978315	1	lightgray	RAP1GAP
chr1	21924212	21978315	1	lightgray	RAP1GAP
chr1	21924212	21978315	1	lightgray	RAP1GAP
chr1	21924212	21978315	1	lightgray	RAP1GAP
chr1	21924212	21978315	1	lightgray	RAP1GAP
chr1	21924212	21978315	1	lightgray	RAP1GAP
chr1	21924212	21978315	1	lightgray	RAP1GAP
chr1	21924212	21978315	1	lightgray	RAP1GAP
chr1	21924212	21978315	1	lightgray	RAP1GAP
chr1	21978391	21978391	1	lightgray	RAP1GAP
chr1	21978391	21978391	1	lightgray	RAP1GAP
chr1	21978391	21978391	1	lightgray	RAP1GAP
chr1	21978391	21978391	1	lightgray	RAP1GAP
chr1	21978391	21978391	1	lightgray	RAP1GAP
chr1	21978391	21978391	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	21995850	21995850	1	lightgray	RAP1GAP
chr1	22005909	22109450	1	lightgray	USP48
chr1	22005909	22109450	1	lightgray	USP48
chr1	22005909	22109450	1	lightgray	USP48
chr1	22005909	22109450	1	lightgray	USP48
chr1	22005909	22109450	1	lightgray	USP48
chr1	22005909	22109450	1	lightgray	USP48
chr1	22055054	22109450	1	lightgray	USP48
chr1	22138944	22148708	1	lightgray	LDLRAD2
chr1	22149808	22263710	1	lightgray	HSPG2
chr1	22149808	22263710	1	lightgray	HSPG2
chr1	22303532	22315772	1	lightgray	CELA3B
chr1	22328167	22338960	1	lightgray	CELA3A
chr1	22352541	22352541	1	lightgray	LINC01635
chr1	22357717	22357717	1	lightgray	LINC00339
chr1	22357717	22357717	1	lightgray	LINC00339
chr1	22357717	22357717	1	lightgray	LINC00339
chr1	22357717	22357717	1	lightgray	LINC00339
chr1	22357717	22357717	1	lightgray	LINC00339
chr1	22357717	22357717	1	lightgray	LINC00339
chr1	22404971	22416525	1	lightgray	CDC42
chr1	22404971	22418010	1	lightgray	CDC42
chr1	22404971	22418010	1	lightgray	CDC42
chr1	22446542	22469415	1	lightgray	WNT4
chr1	22592793	22592793	1	lightgray	MIR4418
chr1	22816441	22852889	1	lightgray	ZBTB40
chr1	22816441	22852889	1	lightgray	ZBTB40
chr1	22816441	22852889	1	lightgray	ZBTB40
chr1	22890128	22915872	1	lightgray	EPHA8
chr1	22890128	22928234	1	lightgray	EPHA8
chr1	22959859	22959859	1	lightgray	MIR6127
chr1	22964109	22965900	1	lightgray	C1QA
chr1	22964109	22965900	1	lightgray	C1QA
chr1	22964109	22965900	1	lightgray	C1QA
chr1	22970516	22974276	1	lightgray	C1QC
chr1	22970516	22974276	1	lightgray	C1QC
chr1	22970516	22974276	1	lightgray	C1QC
chr1	22973805	22974276	1	lightgray	C1QC
chr1	22985949	22987879	1	lightgray	C1QB
chr1	22985955	22987879	1	lightgray	C1QB
chr1	22985955	22987879	1	lightgray	C1QB
chr1	23037475	23240063	1	lightgray	EPHB2
chr1	23037475	23240063	1	lightgray	EPHB2
chr1	23037475	23240063	1	lightgray	EPHB2
chr1	23037475	23240363	1	lightgray	EPHB2
chr1	23046091	23046091	1	lightgray	MIR4684
chr1	23189719	23189719	1	lightgray	MIR4253
chr1	23279535	23298809	1	lightgray	LACTBL1
chr1	23337393	23342266	1	lightgray	TEX46
chr1	23346089	23409857	1	lightgray	KDM1A
chr1	23346089	23409857	1	lightgray	KDM1A
chr1	23346089	23409857	1	lightgray	KDM1A
chr1	23370865	23370865	1	lightgray	MIR3115
chr1	23415387	23420754	1	lightgray	LUZP1
chr1	23415387	23420754	1	lightgray	LUZP1
chr1	23415387	23420754	1	lightgray	LUZP1
chr1	23415387	23420754	1	lightgray	LUZP1
chr1	23519578	23520712	1	lightgray	HTR1D
chr1	23612011	23612011	1	lightgray	LINC01355
chr1	23636946	23664327	1	lightgray	HNRNPR
chr1	23636946	23664327	1	lightgray	HNRNPR
chr1	23636946	23664327	1	lightgray	HNRNPR
chr1	23636946	23664327	1	lightgray	HNRNPR
chr1	23636946	23667501	1	lightgray	HNRNPR
chr1	23636946	23667501	1	lightgray	HNRNPR
chr1	23636946	23667501	1	lightgray	HNRNPR
chr1	23688461	23693640	1	lightgray	ZNF436
chr1	23688461	23694498	1	lightgray	ZNF436
chr1	23688461	23694498	1	lightgray	ZNF436
chr1	23698332	23698332	1	lightgray	ZNF436-AS1
chr1	23698332	23698332	1	lightgray	ZNF436-AS1
chr1	23707958	23751126	1	lightgray	TCEA3
chr1	23756348	23810626	1	lightgray	ASAP3
chr1	23756348	23810626	1	lightgray	ASAP3
chr1	23836371	23857285	1	lightgray	E2F2
chr1	23854911	23854911	1	lightgray	LOC101928163
chr1	23885450	23885917	1	lightgray	ID3
chr1	23967058	23967058	1	lightgray	MDS2
chr1	23967058	23967058	1	lightgray	MDS2
chr1	23967058	23967058	1	lightgray	MDS2
chr1	23967058	23967058	1	lightgray	MDS2
chr1	23967058	23967058	1	lightgray	MDS2
chr1	23967058	23967058	1	lightgray	MDS2
chr1	23967058	23967058	1	lightgray	MDS2
chr1	23967058	23967058	1	lightgray	MDS2
chr1	23967058	23967058	1	lightgray	MDS2
chr1	23967058	23967058	1	lightgray	MDS2
chr1	24018313	24022863	1	lightgray	RPL11
chr1	24018313	24022863	1	lightgray	RPL11
chr1	24069993	24086063	1	lightgray	ELOA
